Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By
TX0000195,2025-09-27,A037,Procurement,V0131,Journal Entry,442.73,Bank Transfer,EUR,Approved,2025-10-04,INV00000195,EMP00459,USR0197
TX0000196,2025-07-22,A005,Operations,V0268,Invoice,5782.57,Bank Transfer,GBP,Approved,2025-07-27,INV00000196,EMP00009,USR0185
TX0000197,2026-02-12,A033,Operations,V0369,Payment,737.88,Card,GBP,Rejected,2026-02-13,INV00000197,EMP00017,USR0200
TX0000198,2025-05-22,A065,Sales,V0352,Expense,744.58,Bank Transfer,GBP,Pending,2025-05-25,INV00000198,EMP00016,USR0110
TX0000199,2025-12-24,A007,Sales,V0079,Credit Note,1656.72,Direct Debit,GBP,Approved,2025-12-31,INV00000199,EMP00242,USR0149
TX0000200,2026-01-20,A042,IT,V0429,Payment,1008.51,Card,GBP,Approved,2026-01-22,INV00000200,EMP00334,USR0128
TX0000201,2025-07-22,A060,Sales,V0487,Invoice,3762.88,Cheque,EUR,Approved,2025-07-24,INV00000201,EMP00008,USR0018
TX0000202,2025-07-10,A004,Finance,V0422,Payment,31.94,Card,EUR,Approved,2025-07-17,INV00000202,EMP00064,USR0052
TX0000203,2025-07-22,A004,Operations,V0109,Journal Entry,6635.4,Direct Debit,GBP,Approved,2025-07-28,INV00000203,EMP00457,USR0007
TX0000204,2025-06-20,A077,Sales,V0255,Credit Note,1180.74,Direct Debit,GBP,Rejected,2025-06-21,INV00000204,EMP00154,USR0102
TX0000205,2025-10-04,A018,Sales,V0296,Credit Note,111.78,Card,USD,Pending,2025-10-10,INV00000205,EMP00374,USR0140
TX0000206,2025-07-22,A050,Operations,V0098,Expense,318.84,Direct Debit,GBP,Rejected,2025-07-28,INV00000206,EMP00163,USR0074
TX0000207,2025-04-02,A075,Marketing,V0325,Credit Note,4863.03,Cheque,GBP,Approved,2025-04-03,INV00000207,EMP00097,USR0190
TX0000208,2025-08-08,A013,Finance,V0297,Payment,387.02,Card,GBP,Rejected,2025-08-08,INV00000208,EMP00111,USR0144
TX0000209,2025-11-06,A031,IT,V0384,Invoice,812.27,Direct Debit,GBP,Rejected,2025-11-13,INV00000209,EMP00433,USR0071
TX0000210,2025-05-24,A042,IT,V0320,Expense,1513.45,Card,GBP,Approved,2025-05-26,INV00000210,EMP00005,USR0133
TX0000211,2026-03-09,A070,HR,V0332,Invoice,5159.86,Bank Transfer,GBP,Rejected,2026-03-10,INV00000211,EMP00147,USR0186
TX0000212,2025-11-10,A011,Operations,V0136,Journal Entry,1642.48,Bank Transfer,EUR,Approved,2025-11-14,INV00000212,EMP00276,USR0058
TX0000213,2025-11-11,A021,Operations,V0017,Invoice,482.95,Card,GBP,Pending,2025-11-18,INV00000213,EMP00146,USR0196
TX0000214,2025-08-04,A026,Operations,V0306,Invoice,513.84,Cheque,USD,Approved,2025-08-07,INV00000214,EMP00077,USR0109
TX0000215,2025-08-08,A015,IT,V0030,Credit Note,1972.29,Cheque,USD,Approved,2025-08-14,INV00000215,EMP00422,USR0171
TX0000216,2025-05-23,A024,Procurement,V0371,Payment,2792.85,Card,GBP,Pending,2025-05-24,INV00001058,EMP00080,USR0028
TX0000217,2025-09-19,A060,HR,V0147,Invoice,3744.26,Cheque,EUR,Pending,2025-09-25,INV00000217,EMP00204,USR0189
TX0000218,2025-11-04,A072,IT,V0060,Journal Entry,699.65,Direct Debit,USD,Approved,2025-11-06,INV00000218,EMP00096,USR0042
TX0000219,2025-09-07,A035,Marketing,V0120,Payment,855.48,Cheque,EUR,Pending,2025-09-07,INV00000219,EMP00367,USR0012
TX0000220,2025-10-15,A028,Procurement,V0051,Invoice,785.75,Card,EUR,Approved,2025-10-16,INV00000220,EMP00434,USR0101
TX0000221,2025-12-03,A029,Sales,V0351,Invoice,2224.47,Cheque,EUR,Approved,2025-12-10,INV00000221,EMP00032,USR0074
TX0000222,2026-02-18,A052,Procurement,V0272,Credit Note,567.04,Direct Debit,USD,Approved,2026-02-20,INV00000222,EMP00456,USR0119
TX0000223,2025-10-20,A062,Finance,V0425,Invoice,141.91,Bank Transfer,USD,Approved,2025-10-21,INV00000223,EMP00264,USR0195
TX0000224,2025-10-01,A056,Marketing,V0276,Journal Entry,852.96,Cheque,EUR,Approved,2025-10-07,INV00000224,EMP00015,USR0151
TX0000225,2025-08-01,A002,Marketing,V0084,Expense,994.89,Card,GBP,Rejected,2025-08-07,INV00000225,EMP00175,USR0200
TX0000226,2025-12-11,A065,IT,V0429,Expense,886.62,Bank Transfer,GBP,Approved,2025-12-12,INV00000226,EMP00013,USR0118
TX0000227,2026-01-19,A063,Marketing,V0413,Payment,2618.54,Direct Debit,GBP,Pending,2026-01-26,INV00000227,EMP00257,USR0178
TX0000228,2026-01-05,A060,Finance,V0393,Invoice,3839.38,Direct Debit,EUR,Pending,2026-01-12,INV00000228,EMP00261,USR0075
TX0000229,2026-02-19,A066,Operations,V0163,Payment,2880.08,Direct Debit,GBP,Approved,2026-02-23,INV00000229,EMP00028,USR0074
TX0000230,2025-07-07,A014,HR,V0304,Invoice,372.49,Direct Debit,EUR,Approved,2025-07-10,INV00000230,EMP00278,USR0037
TX0000231,2025-10-15,A028,Procurement,V0292,Invoice,2022.27,Direct Debit,GBP,Rejected,2025-10-22,INV00000231,EMP00312,USR0010
TX0000232,2025-11-26,A044,Operations,V0420,Expense,936.8,Bank Transfer,USD,Approved,2025-11-27,INV00000232,EMP00247,USR0107
TX0000233,2025-08-22,A060,Marketing,V0199,Expense,696.18,Bank Transfer,GBP,Pending,2025-08-28,INV00000233,EMP00035,USR0147
TX0000234,2025-07-06,A021,HR,V0482,Invoice,7141.55,Bank Transfer,GBP,Approved,2025-07-10,INV00000234,EMP00108,USR0077
TX0000235,2025-10-18,A034,Marketing,V0316,Invoice,3240.07,Direct Debit,GBP,Rejected,2025-10-24,INV00000235,EMP00480,USR0050
TX0000236,2025-08-02,A054,IT,V0051,Invoice,690.39,Direct Debit,GBP,Pending,2025-08-04,INV00000236,EMP00283,USR0193
TX0000237,2025-10-04,A039,Procurement,V0058,Journal Entry,7475.56,Bank Transfer,GBP,Approved,2025-10-06,INV00000237,EMP00441,USR0190
TX0000238,2026-02-20,A004,IT,V0475,Invoice,370.96,Cheque,GBP,Pending,2026-02-21,INV00000238,EMP00167,USR0121
TX0000239,2026-03-15,A028,Marketing,V0006,Invoice,1202.19,Direct Debit,GBP,Approved,2026-03-20,INV00052853,EMP00046,USR0007
TX0000240,2025-12-15,A039,Finance,V0114,Invoice,3521.51,Bank Transfer,GBP,Rejected,2025-12-18,INV00000240,EMP00467,USR0073
TX0000241,2025-08-26,A065,Marketing,V0137,Invoice,757.58,Bank Transfer,USD,Approved,2025-08-28,INV00000241,EMP00106,USR0026
TX0000242,2025-12-08,A045,IT,V0075,Journal Entry,321.86,Card,GBP,Pending,2025-12-14,INV00000242,EMP00076,USR0141
TX0000243,2026-03-12,A072,Marketing,V0166,Invoice,2221.45,Card,EUR,Pending,2026-03-14,INV00000243,EMP00200,USR0055
TX0000244,2025-08-25,A061,Finance,V0342,Invoice,1345.44,Card,GBP,Rejected,2025-08-26,INV00000244,EMP00224,USR0024
TX0000245,2025-08-26,A060,Procurement,V0424,Payment,850.77,Direct Debit,EUR,Approved,2025-09-02,INV00000245,EMP00496,USR0047
TX0000246,2026-03-18,A016,Sales,V0427,Journal Entry,325.45,Bank Transfer,GBP,Approved,2026-03-19,INV00000246,EMP00367,USR0101
TX0000247,2025-10-16,A051,Marketing,V0035,Payment,2462.03,Cheque,GBP,Approved,2025-10-21,INV00000247,EMP00036,USR0089
TX0000248,2026-02-02,A045,Finance,V0119,Invoice,4946.44,Direct Debit,USD,Approved,2026-02-03,INV00000248,EMP00051,USR0125
TX0000249,2025-08-06,A031,HR,V0170,Invoice,601.61,Card,USD,Rejected,2025-08-13,INV00000249,EMP00093,USR0148
TX0000250,2025-05-09,A007,Marketing,V0052,Invoice,614.61,Card,GBP,Pending,2025-05-13,INV00000250,EMP00449,USR0178
TX0000251,2026-03-04,A051,Marketing,V0042,Invoice,2304.02,Direct Debit,EUR,Approved,2026-03-04,INV00000251,EMP00424,USR0185
TX0000252,2026-03-26,A005,Operations,V0466,Invoice,6152.53,Direct Debit,GBP,Pending,2026-04-02,INV00000252,EMP00430,USR0147
TX0000253,2025-08-07,A066,Sales,V0353,Invoice,317.26,Cheque,EUR,Pending,2025-08-09,INV00000253,EMP00475,USR0012
TX0000254,2025-12-23,A041,Procurement,V0398,Credit Note,402.23,Cheque,GBP,Pending,2025-12-29,INV00000254,EMP00097,USR0087
TX0000255,2025-08-29,A068,Procurement,V0076,Invoice,3294.12,Cheque,GBP,Pending,2025-08-30,INV00000255,EMP00008,USR0070
TX0000256,2026-01-23,A010,HR,V0247,Expense,3316.09,Bank Transfer,GBP,Approved,2026-01-25,INV00000256,EMP00500,USR0125
TX0000257,2025-07-08,A065,IT,V0173,Expense,10409.92,Cheque,EUR,Pending,2025-07-08,INV00000257,EMP00234,USR0099
TX0000258,2025-12-19,A003,HR,V0158,Invoice,2208.38,Card,EUR,Approved,2025-12-25,INV00000258,EMP00299,USR0024
TX0000259,2025-12-08,A043,Operations,V0266,Payment,983.0,Bank Transfer,EUR,Pending,2025-12-08,INV00000259,EMP00081,USR0156
TX0000260,2025-08-22,A045,HR,V0278,Payment,446.71,Card,USD,Rejected,2025-08-23,INV00000260,EMP00031,USR0129
TX0000261,2026-03-12,A026,HR,V0312,Credit Note,237.85,Cheque,USD,Pending,2026-03-18,INV00000261,EMP00325,USR0083
TX0000262,2025-07-21,A042,Finance,V0134,Invoice,1872.81,Bank Transfer,USD,Approved,2025-07-22,INV00000262,EMP00037,USR0175
TX0000263,2025-05-30,A072,HR,V0062,Invoice,1863.74,Card,USD,Pending,2025-06-06,INV00000263,EMP00020,USR0043
TX0000264,2025-04-02,A030,Operations,V0186,Invoice,1641.66,Card,GBP,Pending,2025-04-02,INV00000264,EMP00099,USR0031
TX0000265,2026-01-29,A072,IT,V0074,Invoice,5992.75,Bank Transfer,USD,Approved,2026-02-02,INV00000265,EMP00381,USR0081
TX0000266,2025-12-10,A024,IT,V0319,Invoice,2006.53,Bank Transfer,USD,Pending,2025-12-14,INV00000266,EMP00422,USR0037
TX0000267,2025-08-18,A073,Marketing,V0164,Payment,1032.46,Bank Transfer,EUR,Approved,2025-08-22,INV00000267,EMP00454,USR0062
TX0000268,2025-05-07,A044,Finance,V0395,Invoice,2057.95,Card,USD,Approved,2025-05-07,INV00000268,EMP00001,USR0119
TX0000269,2025-09-07,A013,Procurement,V0099,Invoice,5820.36,Card,GBP,Approved,2025-09-10,INV00000269,EMP00091,USR0042
TX0000270,2025-04-09,A037,Procurement,V0114,Journal Entry,137.86,Bank Transfer,GBP,Approved,2025-04-15,INV00000270,EMP00228,USR0106
TX0000271,2025-11-19,A019,Operations,V0222,Payment,705.84,Direct Debit,EUR,Rejected,2025-11-23,INV00000271,EMP00252,USR0099
TX0000272,2025-07-08,A005,Operations,V0380,Invoice,3681.22,Direct Debit,GBP,Approved,2025-07-09,INV00000272,EMP00474,USR0125
TX0000273,2025-08-25,A036,Procurement,V0038,Expense,2603.27,Card,GBP,Approved,2025-08-25,INV00000273,EMP00005,USR0135
TX0000274,2026-01-29,A055,Sales,V0234,Invoice,6616.04,Direct Debit,GBP,Pending,2026-02-01,INV00000274,EMP00195,USR0027
TX0000275,2025-10-25,A052,Procurement,V0360,Journal Entry,2934.93,Direct Debit,GBP,Approved,2025-11-01,INV00000275,EMP00141,USR0005
TX0000276,2025-08-09,A034,Sales,V0414,Invoice,641.51,Cheque,GBP,Rejected,2025-08-11,INV00000276,EMP00314,USR0123
TX0000277,2025-08-30,A008,Operations,V0411,Invoice,244.32,Bank Transfer,USD,Approved,2025-09-04,INV00000277,EMP00075,USR0200
TX0000278,2026-03-29,A004,Procurement,V0218,Invoice,888.88,Direct Debit,GBP,Pending,2025-05-24,INV00000278,EMP00306,USR0054
TX0000279,2025-07-29,A072,IT,V0192,Journal Entry,14597.18,Bank Transfer,GBP,Rejected,2025-08-01,INV00000279,EMP00170,USR0057
TX0000280,2025-09-08,A073,Operations,V0380,Invoice,5868.52,Cheque,GBP,Rejected,2025-09-08,INV00000280,EMP00204,USR0166
TX0000281,2025-07-25,A041,Operations,V0283,Expense,147.82,Card,EUR,Approved,2025-07-31,INV00000281,EMP00174,USR0010
TX0000282,2025-06-14,A041,Procurement,V0079,Payment,489.74,Direct Debit,GBP,Rejected,2025-06-18,INV00000282,EMP00157,USR0100
TX0000283,2025-07-22,A031,Sales,V0430,Invoice,1350.41,Bank Transfer,GBP,Pending,2025-07-28,INV00000283,EMP00382,USR0171
TX0000284,2025-07-13,A060,HR,V0221,Invoice,359.94,Direct Debit,GBP,Approved,2025-07-16,INV00000284,EMP00458,USR0087
TX0000285,2026-03-06,A051,Sales,V0289,Invoice,2679.99,Direct Debit,USD,Approved,2026-03-10,INV00000285,EMP00320,USR0035
TX0000286,2025-12-10,A040,Marketing,V0275,Invoice,1725.62,Cheque,GBP,Approved,2025-12-12,INV00000286,EMP00389,USR0049
TX0000287,2025-11-13,A071,Finance,V0319,Invoice,835.4,Direct Debit,GBP,Pending,2025-11-19,INV00000287,EMP00146,USR0129
TX0000288,2025-07-21,A025,Sales,V0321,Expense,3442.65,Card,GBP,Approved,2025-07-28,INV00000288,EMP00171,USR0175
TX0000289,2025-07-08,A077,Procurement,V0392,Invoice,1422.12,Bank Transfer,GBP,Approved,2025-07-14,INV00000289,EMP00271,USR0068
TX0000290,2025-08-31,A069,Finance,V0096,Invoice,1284.49,Cheque,EUR,Rejected,2025-09-05,INV00000290,EMP00010,USR0152
TX0000291,2026-03-15,A061,HR,V0064,Invoice,14337.35,Cheque,GBP,Approved,2026-03-16,INV00000291,EMP00251,USR0189
TX0000292,2026-03-04,A018,Operations,V0341,Invoice,4798.88,Direct Debit,GBP,Approved,2026-03-06,INV00000292,EMP00253,USR0039
TX0000293,2025-10-11,A071,Marketing,V0301,Invoice,2083.0,Card,GBP,Approved,2025-10-14,INV00000293,EMP00149,USR0018
TX0000294,2026-03-28,A038,Sales,V0386,Payment,1201.24,Cheque,GBP,Approved,2026-02-07,INV00000294,EMP00383,USR0133
TX0000295,2025-09-10,A064,IT,V0129,Invoice,938.41,Bank Transfer,GBP,Approved,2025-09-16,INV00000295,EMP00062,USR0093
TX0000296,2025-10-25,A054,Finance,V0210,Invoice,341.11,Card,GBP,Approved,2025-10-26,INV00000296,EMP00354,USR0126
TX0000297,2025-09-16,A079,Procurement,V0110,Payment,343.01,Cheque,GBP,Rejected,2025-09-20,INV00000297,EMP00396,USR0067
TX0000298,2025-09-08,A049,Operations,V0187,Invoice,168.96,Card,EUR,Approved,2025-09-10,INV00000298,EMP00139,USR0194
TX0000299,2025-06-07,A045,Sales,V0499,Credit Note,6194.38,Bank Transfer,EUR,Approved,2025-06-13,INV00000299,EMP00327,USR0185
TX0000300,2026-01-14,A062,HR,V0419,Invoice,452.6,Card,GBP,Approved,2026-01-20,INV00000300,EMP00201,USR0081
TX0000301,2026-01-02,A052,Sales,V0368,Invoice,2155.83,Card,GBP,Approved,2026-01-06,INV00000301,EMP00384,USR0019
TX0000302,2026-01-29,A031,Operations,V0263,Journal Entry,4160.18,Card,GBP,Approved,2026-01-30,INV00000302,EMP00067,USR0093
TX0000303,2025-08-13,A056,Finance,V0117,Invoice,387.33,Bank Transfer,GBP,Rejected,2025-08-20,INV00000303,EMP00102,USR0086
TX0000304,2025-10-12,A073,Operations,V0185,Invoice,1432.13,Card,GBP,Approved,2025-10-15,INV00000304,EMP00342,USR0074
TX0000305,2025-08-06,A019,Finance,V0133,Payment,3396.35,Bank Transfer,EUR,Pending,2025-08-09,INV00000305,,USR0019
TX0000306,2025-05-03,A070,HR,V0199,Expense,1439.57,Cheque,GBP,Approved,2025-05-06,INV00000306,EMP00080,USR0057
TX0000307,2025-09-23,A054,Sales,V0416,Payment,19554.17,Card,EUR,Approved,2025-09-27,INV00000307,EMP00105,USR0136
TX0000308,2025-04-22,A028,Marketing,V0216,Payment,1516.13,Cheque,GBP,Pending,2025-04-22,INV00000308,EMP00072,USR0102
TX0000309,2025-11-24,A059,Operations,V0099,Payment,1450.92,Direct Debit,USD,Pending,2025-12-01,INV00000309,EMP00414,USR0197
TX0000310,2025-09-05,A062,HR,V0470,Payment,811.27,Bank Transfer,USD,Pending,2025-09-12,INV00000310,EMP00152,USR0028
TX0000311,2025-05-08,A050,Sales,V0170,Invoice,818.11,Cheque,GBP,Approved,2025-05-10,INV00000311,EMP00432,USR0108
TX0000312,2025-11-16,A038,Operations,V0116,Invoice,99.5,Card,GBP,Approved,2025-11-16,INV00000312,EMP00037,USR0124
TX0000313,2026-03-31,A010,IT,V0365,Expense,195.23,Direct Debit,GBP,Approved,2026-04-01,INV00000313,EMP00174,USR0088
TX0000314,2025-05-21,A035,Procurement,V0277,Journal Entry,409.66,Cheque,GBP,Pending,2025-05-22,INV00000314,EMP00003,USR0123
TX0000315,2025-12-20,A046,IT,V0114,Journal Entry,1176.52,Direct Debit,GBP,Rejected,2025-12-21,INV00000315,EMP00120,USR0136
TX0000316,2026-01-08,A024,IT,V0321,Expense,654.91,Direct Debit,GBP,Approved,2026-01-12,INV00000316,EMP00451,USR0189
TX0000317,2025-04-27,A073,Procurement,V0439,Payment,4690.06,Bank Transfer,USD,Approved,2025-05-04,INV00000317,EMP00186,USR0073
TX0000318,2025-11-12,A079,Operations,V0015,Invoice,211964.58,Cheque,EUR,Approved,2025-11-17,INV00000318,EMP00419,USR0143
TX0000319,2026-01-02,A032,Operations,V0027,Journal Entry,1447.64,Direct Debit,GBP,Approved,2026-01-08,INV00000319,EMP00342,USR0086
TX0000320,2026-01-11,A027,Operations,V0332,Journal Entry,1140.13,Cheque,EUR,Rejected,2026-01-15,INV00000320,EMP00387,USR0142
TX0000321,2025-07-06,A026,HR,V0405,Invoice,3882.64,Card,EUR,Approved,2025-07-11,INV00000321,EMP00218,USR0185
TX0000322,2026-03-29,A044,Procurement,V0111,Payment,1045.11,Bank Transfer,GBP,Approved,2026-01-09,INV00000322,EMP00141,USR0155
TX0000323,2026-02-11,A017,Procurement,V0140,Invoice,726.44,Cheque,GBP,Approved,2026-02-14,INV00000323,EMP00179,USR0126
TX0000324,2026-01-29,A016,Sales,V0356,Expense,205.29,Bank Transfer,GBP,Approved,2026-01-30,INV00000324,EMP00007,USR0011
TX0000325,2025-08-25,A026,Operations,V0165,Expense,1722.83,Card,GBP,Pending,2025-08-26,INV00000325,EMP00218,USR0001
TX0000326,2025-04-04,A056,Operations,V0159,Invoice,5712.0,Card,GBP,Pending,2025-04-10,INV00000326,EMP00378,USR0057
TX0000327,2025-05-05,A037,Sales,V0197,Journal Entry,2823.77,Card,USD,Approved,2025-05-08,INV00000327,EMP00065,USR0021
TX0000328,2025-10-09,A078,Finance,V0366,Invoice,493.39,Direct Debit,GBP,Approved,2025-10-14,INV00000328,EMP00178,USR0179
TX0000329,2025-05-19,A016,IT,V0096,Invoice,246.84,Bank Transfer,GBP,Approved,2025-05-24,INV00000329,EMP00417,USR0197
TX0000330,2025-04-17,A002,Sales,V0345,Journal Entry,3150.06,Direct Debit,EUR,Rejected,2025-04-22,INV00000330,EMP00448,USR0060
TX0000331,2025-09-19,A030,Procurement,V0075,Expense,1384.81,Direct Debit,GBP,Approved,2025-09-21,INV00000331,EMP00204,USR0017
TX0000332,2025-11-06,A073,IT,V0213,Expense,199.98,Card,GBP,Approved,2025-11-10,INV00000332,EMP00104,USR0192
TX0000333,2025-09-05,A055,Operations,V0474,Invoice,2911.85,Direct Debit,USD,Approved,2025-09-08,INV00000333,EMP00100,USR0078
TX0000334,2025-05-16,A063,Sales,V0066,Payment,439.53,Direct Debit,GBP,Approved,2025-05-22,INV00000334,EMP00468,USR0193
TX0000335,2025-04-06,A064,IT,V0048,Invoice,1863.79,Direct Debit,GBP,Approved,2025-04-07,INV00000335,EMP00460,USR0134
TX0000336,2025-07-08,A065,Operations,V0427,Expense,621.85,Card,USD,Pending,2025-07-15,INV00000336,EMP00192,USR0010
TX0000337,2025-11-19,A027,Finance,V0109,Invoice,803.49,Card,GBP,Approved,2025-11-22,INV00000337,EMP00031,USR0015
TX0000338,2025-05-07,A009,HR,V0276,Invoice,15649.82,Cheque,GBP,Pending,2025-05-08,INV00007749,EMP00098,USR0064
TX0000339,2026-01-05,A039,Operations,V0115,Invoice,534.0,Direct Debit,GBP,Rejected,2026-01-07,INV00000339,EMP00437,USR0046
TX0000340,2026-03-15,A035,Sales,V0129,Invoice,260.6,Direct Debit,USD,Approved,2026-03-18,INV00000340,EMP00269,USR0063
TX0000341,2026-01-27,A033,Operations,V0008,Journal Entry,2900.93,Bank Transfer,GBP,Approved,2026-01-29,INV00000341,EMP00420,USR0019
TX0000342,2025-09-28,A013,Marketing,V0298,Invoice,9323.7,Direct Debit,EUR,Pending,2025-10-03,INV00000342,EMP00109,USR0128
TX0000343,2025-07-04,A078,Procurement,V0131,Invoice,5664.65,Card,GBP,Rejected,2025-07-07,INV00000343,EMP00056,USR0091
TX0000344,2025-07-08,A053,HR,V0497,Expense,1332.86,Direct Debit,GBP,Pending,2025-07-14,INV00000344,EMP00486,USR0199
TX0000345,2025-10-05,A001,IT,V0181,Invoice,1673.62,Cheque,GBP,Rejected,2025-10-10,INV00000345,EMP00086,USR0146
TX0000346,2025-07-25,A050,Procurement,V0430,Expense,1537.44,Bank Transfer,EUR,Approved,2025-07-30,INV00000346,EMP00207,USR0028
TX0000347,2025-10-08,A071,Finance,V0180,Invoice,1159.27,Direct Debit,GBP,Rejected,2025-10-10,INV00000347,EMP00127,USR0197
TX0000348,2025-12-09,A047,Sales,V0053,Invoice,2859.4,Cheque,USD,Pending,2025-12-16,INV00000348,EMP00370,USR0177
TX0000349,2025-09-08,A052,IT,V0336,Credit Note,6814.6,Bank Transfer,EUR,Rejected,2025-09-15,INV00000349,EMP00121,USR0040
TX0000350,2025-12-12,A034,Finance,V0330,Invoice,1397.46,Bank Transfer,EUR,Rejected,2025-12-17,INV00000350,EMP00240,USR0036
TX0000351,2026-02-17,A007,Operations,V0430,Payment,1340.06,Card,USD,Approved,2026-02-17,INV00000351,EMP00338,USR0128
TX0000352,2025-08-06,A046,Finance,V0040,Invoice,914.58,Card,EUR,Approved,2025-08-12,INV00000352,EMP00407,USR0060
TX0000353,2025-04-18,A079,IT,V0438,Credit Note,162556.62,Direct Debit,GBP,Approved,2025-04-23,INV00000353,EMP00320,USR0196
TX0000354,2026-01-06,A024,Procurement,V0014,Invoice,369.67,Bank Transfer,GBP,Approved,2026-01-09,INV00000354,EMP00399,USR0096
TX0000355,2025-11-09,A039,Operations,V0079,Journal Entry,1606.82,Bank Transfer,GBP,Pending,2025-11-10,INV00000355,EMP00472,USR0065
TX0000356,2025-05-24,A062,Sales,V0132,Invoice,4758.45,Card,GBP,Approved,2025-05-28,INV00000356,EMP00336,USR0034
TX0000357,2025-05-28,A067,Operations,V0483,Credit Note,4387.1,Direct Debit,EUR,Approved,2025-06-02,INV00000357,EMP00392,USR0058
TX0000358,2026-02-17,A074,Operations,V0246,Journal Entry,638.26,Direct Debit,GBP,Approved,2026-02-20,INV00000358,EMP00371,USR0110
TX0000359,2026-03-26,A076,Finance,V0221,Journal Entry,2402.11,Cheque,USD,Rejected,2026-03-29,INV00000359,EMP00411,USR0122
TX0000360,2025-09-21,A041,IT,V0325,Invoice,1359.74,Bank Transfer,USD,Approved,2025-09-21,INV00000360,EMP00138,USR0166
TX0000361,2026-01-05,A029,IT,V0266,Expense,3164.88,Cheque,USD,Approved,2026-01-12,INV00000361,EMP00066,USR0005
TX0000362,2025-07-23,A072,Operations,V0369,Payment,433.12,Card,EUR,Rejected,2025-07-29,INV00000362,EMP00020,USR0074
TX0000363,2026-01-13,A074,IT,V0405,Invoice,543.74,Card,USD,Approved,2026-01-13,INV00000363,EMP00017,USR0161
TX0000364,2026-03-08,A017,Finance,V0426,Credit Note,3549.79,Bank Transfer,USD,Approved,2026-03-13,INV00000364,EMP00154,USR0060
TX0000365,2025-08-29,A009,IT,V0099,Expense,1384.03,Card,USD,Approved,2025-08-29,INV00000365,EMP00011,USR0109
TX0000366,2025-08-05,A015,HR,V0280,Invoice,488.42,Cheque,GBP,Approved,2025-08-09,INV00000366,EMP00218,USR0097
TX0000367,2025-09-02,A004,Procurement,V0493,Payment,308.97,Cheque,GBP,Approved,2025-09-03,INV00000367,EMP00173,USR0029
TX0000368,2025-12-29,A021,Operations,V0248,Invoice,1237.72,Direct Debit,GBP,Approved,2025-12-31,INV00000368,EMP00374,USR0175
TX0000369,2025-07-13,A071,Operations,V0149,Invoice,1692.7,Cheque,GBP,Approved,2025-07-14,INV00000369,EMP00058,USR0141
TX0000370,2026-01-24,A048,Operations,V0477,Payment,494.96,Bank Transfer,USD,Approved,2026-01-28,INV00000370,EMP00026,USR0022
TX0000371,2025-12-02,A008,IT,V0163,Payment,1406.98,Cheque,GBP,Approved,2025-12-02,INV00013552,EMP00123,USR0059
TX0000372,2025-09-23,A046,IT,V0372,Invoice,1294.24,Cheque,GBP,Pending,2025-09-25,INV00000372,EMP00388,USR0198
TX0000373,2025-05-09,A007,IT,V0500,Credit Note,2768.85,Card,GBP,Approved,2025-05-15,INV00000373,EMP00247,USR0125
TX0000374,2025-09-17,A070,Marketing,V0352,Payment,340.81,Direct Debit,EUR,Approved,2025-09-18,INV00000374,EMP00060,USR0115
TX0000375,2025-12-03,A009,IT,V0315,Invoice,4262.82,Cheque,EUR,Pending,2025-12-07,INV00000375,EMP00002,USR0052
TX0000376,2025-04-26,A078,Finance,V0093,Journal Entry,985.95,Cheque,USD,Approved,2025-05-03,INV00000376,EMP00390,USR0088
TX0000377,2026-03-21,A048,Procurement,V0226,Invoice,544.67,Direct Debit,GBP,Approved,2026-03-26,INV00000377,EMP00258,USR0002
TX0000378,2026-01-31,A052,IT,V0249,Payment,6928.86,Direct Debit,GBP,Pending,2026-02-07,INV00000378,EMP00015,USR0121
