Transaction_ID,Transaction_Date,Account_ID,Department,Vendor_ID,Transaction_Type,Amount,Payment_Method,Currency,Status,Posting_Date,Invoice_Number,Approver_ID,Created_By,Missing_Vendor_Flag,Missing_Approver_Flag,Missing_Account_Flag,Invalid_Amount_Flag,Invalid_Posting_Date_Flag,Duplicate_Invoice_Flag,Period_End_Flag,Required_Approval,Approval_Exception_Flag,Anomaly_Flag,Exception_Count,Exception_Flag,Risk_Level
TX0000548,2025-08-30,A003,Sales,V0074,Invoice,2968.08,Cheque,GBP,Approved,2025-09-02,INV00000548,EMP00487,USR0102,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000549,2025-08-29,A006,HR,V0430,Journal Entry,1124.45,Cheque,GBP,Rejected,2025-08-30,INV00000549,EMP00003,USR0060,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000551,2025-11-10,,IT,V0225,Invoice,541.32,Cheque,GBP,Rejected,2025-11-14,INV00000551,EMP00435,USR0041,0,0,1,0,0,0,0,Department Manager,0,0,1,1,Low
TX0000554,2026-03-30,A049,Marketing,V0218,Invoice,674.68,Card,EUR,Approved,2025-09-30,INV00000554,EMP00054,USR0144,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0000556,2026-01-04,A068,Procurement,V0390,Invoice,71793.74,Direct Debit,GBP,Approved,2026-01-08,INV00000556,EMP00378,USR0002,0,0,0,0,0,0,0,Finance Director,0,1,1,1,High
TX0000559,2026-03-27,A048,IT,V0079,Invoice,308.24,Card,GBP,Pending,2026-03-27,INV00000559,EMP00493,USR0060,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000561,2025-12-29,A043,Operations,V0496,Invoice,701.89,Bank Transfer,USD,Approved,2025-12-31,INV00000561,EMP00061,USR0102,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000572,2026-03-29,A079,HR,V0389,Credit Note,622.97,Direct Debit,GBP,Approved,2025-12-26,INV00000572,EMP00321,USR0032,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0000573,2026-01-09,A017,Procurement,V0040,Invoice,28612.93,Card,USD,Approved,2026-01-10,INV00000573,EMP00366,USR0049,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000574,2025-10-23,A052,Marketing,V0306,Payment,464.32,Bank Transfer,GBP,Approved,2025-10-27,INV00000574,EMP00009,USR0010,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0000576,2025-05-22,A024,Sales,V0485,Invoice,1015.97,Direct Debit,EUR,Rejected,2025-05-22,INV00000576,EMP00409,USR0031,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000579,2025-06-08,A044,HR,V0406,Expense,1175.5,Bank Transfer,GBP,Approved,2025-06-12,INV00000579,EMP00366,USR0153,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000583,2025-08-29,A074,Operations,V0008,Expense,667.36,Card,EUR,Rejected,2025-08-29,INV00000583,EMP00088,USR0093,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000585,2025-05-27,A059,Operations,V0405,Invoice,113.41,Cheque,GBP,Rejected,2025-05-28,INV00000585,EMP00111,USR0154,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000586,2025-05-09,A046,Marketing,V0341,Invoice,2351.18,Card,GBP,Approved,2025-05-10,INV00000586,EMP00089,USR0060,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000588,2025-09-28,A021,Marketing,V0443,Invoice,1513.25,Bank Transfer,EUR,Approved,2025-09-28,INV00000588,EMP00007,USR0055,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000592,2025-07-31,A042,Sales,V0259,Invoice,2202.51,Bank Transfer,EUR,Rejected,2025-08-06,INV00000592,EMP00459,USR0155,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000609,2025-09-15,A039,Marketing,V0469,Invoice,765.44,Bank Transfer,GBP,Approved,2025-09-14,INV00000609,EMP00216,USR0180,0,0,0,0,1,0,0,Department Manager,0,0,1,1,Low
TX0000612,2025-07-31,A004,Marketing,V0031,Invoice,1874.21,Direct Debit,EUR,Approved,2025-08-07,INV00000612,EMP00160,USR0081,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000615,2025-04-29,A027,IT,V0277,Invoice,856.51,Bank Transfer,GBP,Approved,2025-05-03,INV00000615,EMP00352,USR0078,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000619,2026-03-31,A048,IT,V0361,Payment,1452.53,Bank Transfer,USD,Pending,2026-04-05,INV00000619,EMP00185,USR0023,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000621,2026-03-08,A029,IT,,Credit Note,88.14,Bank Transfer,GBP,Approved,2026-03-11,INV00000621,EMP00487,USR0096,1,0,0,0,0,0,0,Department Manager,0,0,1,1,Low
TX0000622,2025-08-23,A072,Marketing,V0075,Journal Entry,16583.26,Bank Transfer,GBP,Approved,2025-08-28,INV00000622,EMP00076,USR0150,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000625,2026-01-26,A031,IT,V0406,Expense,9291.78,Cheque,GBP,Approved,2026-01-28,INV00000625,EMP00398,USR0028,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000630,2025-12-31,A063,Finance,V0126,Journal Entry,220.46,Card,GBP,Pending,2026-01-01,INV00000630,EMP00417,USR0044,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000631,2026-03-30,A077,Sales,V0050,Invoice,653.46,Bank Transfer,GBP,Pending,2026-03-30,INV00000631,EMP00324,USR0150,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000632,2025-09-29,A027,Finance,V0254,Expense,4893.9,Cheque,GBP,Pending,2025-10-06,INV00000632,EMP00068,USR0113,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000634,2025-06-30,A016,Operations,V0313,Invoice,934.13,Card,GBP,Approved,2025-07-02,INV00000634,EMP00107,USR0133,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000642,2025-11-28,A044,Sales,V0105,Payment,1877.04,Card,GBP,Approved,2025-12-04,INV00000642,EMP00068,USR0047,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000645,2025-05-28,A033,Finance,V0059,Credit Note,189.81,Bank Transfer,USD,Approved,2025-05-29,INV00000645,EMP00271,USR0015,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000648,2026-03-27,A062,Operations,V0286,Payment,715.36,Direct Debit,GBP,Pending,2026-04-01,INV00000648,EMP00377,USR0021,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000656,2025-05-28,A048,Marketing,V0081,Invoice,708.92,Card,GBP,Approved,2025-06-02,INV00000656,EMP00337,USR0131,0,0,0,0,0,1,1,Department Manager,0,0,2,1,Medium
TX0000661,2026-02-11,A058,Operations,,Invoice,2231.07,Bank Transfer,EUR,Approved,2026-02-18,INV00000661,EMP00312,USR0174,1,0,0,0,0,0,0,Senior Manager,0,0,1,1,Low
TX0000662,2026-01-28,A020,Marketing,V0376,Credit Note,10239.83,Bank Transfer,GBP,Rejected,2026-02-04,INV00000662,EMP00046,USR0009,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0000663,2025-08-27,A043,Procurement,V0292,Payment,2384.74,Bank Transfer,GBP,Approved,2025-08-27,INV00000663,EMP00322,USR0037,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000665,2025-10-30,A080,Finance,V0475,Invoice,200.32,Direct Debit,GBP,Rejected,2025-11-01,INV00000665,EMP00331,USR0020,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000675,2026-01-30,A076,IT,V0283,Credit Note,1692.49,Direct Debit,GBP,Approved,2026-02-02,INV00000675,EMP00323,USR0084,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000680,2025-12-15,A055,IT,V0001,Expense,13550.47,Bank Transfer,USD,Pending,2025-12-21,INV00000680,EMP00371,USR0046,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000684,2025-11-10,A030,IT,V0184,Payment,15163.44,Cheque,EUR,Pending,2025-11-13,INV00000684,EMP00440,USR0172,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000685,2025-12-28,A012,IT,V0084,Journal Entry,1382.32,Cheque,GBP,Rejected,2026-01-01,INV00000685,EMP00079,USR0023,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000689,2025-07-31,A012,HR,V0126,Invoice,320.59,Bank Transfer,GBP,Approved,2025-08-04,INV00000689,EMP00463,USR0064,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000691,2025-09-11,A008,Marketing,V0347,Payment,255.42,Bank Transfer,USD,Approved,2025-09-17,INV00000691,EMP00385,USR0140,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0000692,2025-06-29,A057,Operations,V0348,Invoice,7408.98,Cheque,GBP,Approved,2025-07-05,INV00000692,EMP00100,USR0058,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0000693,2025-08-14,A049,Finance,V0002,Expense,8591.32,Card,GBP,Pending,2025-08-19,INV00000693,EMP00200,USR0078,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000697,2025-04-28,A053,Operations,V0496,Invoice,182.64,Cheque,GBP,Approved,2025-04-29,INV00000697,EMP00390,USR0097,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000705,2025-10-29,A080,Operations,V0040,Invoice,757.38,Card,GBP,Rejected,2025-10-29,INV00000705,EMP00030,USR0070,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000714,2026-01-28,A056,Finance,V0496,Invoice,7024.73,Direct Debit,GBP,Approved,2026-01-30,INV00000714,EMP00120,USR0186,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0000715,2026-03-31,A008,Operations,V0125,Expense,975.02,Bank Transfer,GBP,Pending,2025-04-15,INV00000715,EMP00125,USR0008,0,0,0,0,1,0,1,Department Manager,0,0,2,1,Medium
TX0000716,2026-02-06,A061,Marketing,V0200,Invoice,6799.57,Bank Transfer,GBP,Approved,2026-02-13,INV00000716,EMP00338,USR0120,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000718,2025-11-28,A007,IT,V0265,Journal Entry,3416.64,Card,GBP,Approved,2025-12-04,INV00000718,EMP00230,USR0141,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000720,2026-03-31,A048,Marketing,V0109,Invoice,111.72,Card,USD,Approved,2026-04-02,INV00000720,EMP00490,USR0079,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000722,2025-07-28,A079,Finance,V0092,Payment,5060.01,Bank Transfer,USD,Pending,2025-08-02,INV00000722,EMP00415,USR0013,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000726,2025-11-10,A016,Marketing,V0028,Journal Entry,99819.45,Direct Debit,GBP,Approved,2025-11-16,INV00000726,EMP00089,USR0142,0,0,0,0,0,0,0,Finance Director,0,1,1,1,High
TX0000739,2025-07-14,A001,Operations,V0341,Invoice,7243.09,Bank Transfer,GBP,Pending,2025-07-16,INV00000739,EMP00319,USR0066,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000745,2025-08-11,A062,Finance,V0049,Invoice,6206.66,Bank Transfer,GBP,Approved,2025-08-18,INV00000745,EMP00215,USR0058,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000746,2026-03-24,A012,Operations,V0495,Invoice,-1729.12,Card,USD,Approved,2026-03-25,INV00000746,EMP00002,USR0151,0,0,0,1,0,0,0,Senior Manager,0,0,1,1,Low
TX0000752,2025-06-22,A075,Sales,V0079,Journal Entry,7148.56,Direct Debit,GBP,Approved,2025-06-28,INV00000752,EMP00138,USR0024,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000761,2026-01-13,A026,Operations,V0274,Payment,6639.19,Cheque,GBP,Approved,2026-01-18,INV00000761,EMP00140,USR0075,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000770,2025-07-27,A070,Finance,V0302,Journal Entry,17848.11,Cheque,GBP,Approved,2025-08-03,INV00000770,EMP00216,USR0013,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0000772,2026-01-31,A050,Operations,V0120,Journal Entry,651.8,Bank Transfer,GBP,Approved,2026-02-03,INV00000772,EMP00347,USR0103,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000773,2025-12-24,A017,IT,V0495,Invoice,5908.01,Direct Debit,EUR,Approved,2025-12-30,INV00000773,EMP00396,USR0058,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000774,2025-05-24,A079,IT,V0366,Invoice,18530.74,Direct Debit,GBP,Approved,2025-05-31,INV00000774,EMP00310,USR0129,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000781,2026-01-28,A054,Operations,V0112,Expense,709.78,Bank Transfer,GBP,Approved,2026-02-02,INV00000781,EMP00445,USR0080,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000782,2025-10-24,A071,IT,V0064,Invoice,2650.44,Cheque,GBP,Approved,2025-10-29,INV00094236,EMP00377,USR0014,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000792,2026-01-31,A011,HR,V0452,Credit Note,445.88,Direct Debit,GBP,Pending,2026-02-03,INV00000792,EMP00145,USR0083,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000795,2026-01-11,A001,Finance,V0429,Invoice,6937.58,Card,EUR,Approved,2026-01-17,INV00000795,EMP00202,USR0077,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000796,2026-03-01,A061,Finance,V0454,Expense,11162.25,Direct Debit,GBP,Approved,2026-03-08,INV00000796,EMP00368,USR0189,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000799,2025-12-05,A073,Finance,V0428,Journal Entry,8768.04,Cheque,GBP,Approved,2025-12-11,INV00000799,EMP00272,USR0008,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000802,2025-04-30,A064,Marketing,V0492,Invoice,665.51,Cheque,USD,Approved,2025-05-06,INV00000802,EMP00210,USR0169,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000812,2025-12-29,A048,Operations,V0214,Invoice,421.32,Bank Transfer,USD,Rejected,2026-01-02,INV00000812,EMP00290,USR0161,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000813,2026-03-06,A042,Sales,V0494,Credit Note,9727.65,Card,GBP,Pending,2026-03-08,INV00000813,EMP00126,USR0181,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000816,2025-12-18,A006,Marketing,V0479,Invoice,16214.45,Bank Transfer,GBP,Approved,2025-12-19,INV00000816,EMP00224,USR0031,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000818,2026-03-27,A017,Sales,V0123,Invoice,1183.81,Bank Transfer,GBP,Pending,2025-10-25,INV00000818,EMP00002,USR0024,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0000822,2025-11-26,A023,Procurement,V0029,Invoice,410.53,Card,GBP,Rejected,2025-12-01,INV00000822,EMP00444,USR0135,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0000825,2025-08-29,A012,IT,V0230,Invoice,707.39,Card,EUR,Approved,2025-08-31,INV00000825,EMP00114,USR0161,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000826,2025-09-30,A046,IT,V0306,Invoice,959.87,Cheque,GBP,Rejected,2025-10-05,INV00000826,EMP00459,USR0087,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000834,2026-03-18,A028,IT,V0357,Journal Entry,1227.1,Card,USD,Pending,2026-03-18,INV00000834,EMP00093,USR0053,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000839,2025-05-31,A019,Marketing,V0188,Expense,281.86,Card,GBP,Approved,2025-06-01,INV00000839,EMP00377,USR0138,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000840,2025-07-31,A064,IT,V0457,Invoice,407.28,Cheque,EUR,Approved,2025-08-03,INV00000840,EMP00316,USR0182,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000852,2025-04-12,A022,HR,V0278,Expense,7091.79,Direct Debit,GBP,Pending,2025-04-15,INV00000852,EMP00315,USR0006,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000857,2025-11-04,A053,Finance,V0100,Invoice,4392.41,Cheque,GBP,Rejected,2025-11-08,INV00000857,EMP00454,USR0013,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000863,2025-07-30,A059,Sales,V0474,Invoice,422.42,Direct Debit,USD,Approved,2025-08-06,INV00000863,EMP00214,USR0026,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000864,2025-10-31,A001,Sales,V0208,Journal Entry,4498.5,Cheque,GBP,Approved,2025-11-01,INV00000864,EMP00221,USR0163,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000867,2026-03-16,A054,HR,V0198,Expense,8962.1,Direct Debit,USD,Approved,2026-03-19,INV00000867,EMP00475,USR0198,0,0,0,0,0,1,0,Senior Manager,0,1,2,1,Medium
TX0000871,2025-05-31,A038,IT,V0414,Journal Entry,1803.88,Direct Debit,EUR,Approved,2025-06-04,INV00000871,EMP00035,USR0163,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000873,2025-04-26,A007,Procurement,V0013,Payment,6238.41,Bank Transfer,GBP,Rejected,2025-05-01,INV00000873,EMP00265,USR0181,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000880,2025-09-27,A058,Marketing,V0416,Invoice,2479.77,Cheque,GBP,Approved,2025-10-01,INV00000880,EMP00363,USR0180,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000882,2026-01-28,A037,Finance,V0196,Invoice,139.58,Bank Transfer,USD,Approved,2026-01-29,INV00000882,EMP00169,USR0111,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000884,2025-05-26,A005,Marketing,V0027,Invoice,606.12,Cheque,USD,Approved,2025-05-28,INV00000884,EMP00458,USR0175,0,0,0,0,0,1,0,Department Manager,0,0,1,1,Low
TX0000885,2025-10-31,A011,Sales,V0467,Invoice,2889.79,Cheque,GBP,Pending,2025-11-02,INV00000885,EMP00468,USR0138,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000887,2025-04-28,A029,Marketing,V0380,Invoice,1211.62,Card,USD,Approved,2025-04-29,INV00000887,EMP00279,USR0088,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000890,2026-03-31,A024,HR,V0430,Invoice,112.77,Cheque,GBP,Approved,2026-04-04,INV00000890,EMP00142,USR0014,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000893,2025-10-04,A065,Procurement,V0169,Invoice,6021.25,Bank Transfer,USD,Approved,2025-10-11,INV00000893,EMP00099,USR0034,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000899,2026-03-29,A033,IT,V0448,Credit Note,213.93,Card,GBP,Pending,2026-04-01,INV00000899,EMP00064,USR0094,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000901,2025-12-30,A045,HR,V0040,Invoice,14728.9,Bank Transfer,USD,Pending,2026-01-03,INV00000901,EMP00011,USR0103,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0000906,2025-07-28,A056,HR,V0004,Invoice,225.21,Cheque,GBP,Approved,2025-07-28,INV00000906,EMP00001,USR0186,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000907,2025-04-28,A067,HR,V0370,Invoice,1589.8,Cheque,USD,Approved,2025-05-02,INV00000907,EMP00183,USR0060,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000910,2025-12-29,A043,IT,,Invoice,749.03,Card,GBP,Approved,2025-12-30,INV00000910,EMP00275,USR0085,1,0,0,0,0,0,1,Department Manager,0,0,2,1,Medium
TX0000913,2025-08-04,,IT,V0435,Invoice,795.86,Card,EUR,Approved,2025-08-04,INV00000913,EMP00069,USR0197,0,0,1,0,0,0,0,Department Manager,0,0,1,1,Low
TX0000918,2025-10-29,A049,Procurement,V0243,Payment,545.94,Card,GBP,Approved,2025-11-01,INV00000918,EMP00325,USR0009,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000920,2026-03-31,A050,Finance,V0043,Payment,2921.39,Bank Transfer,GBP,Pending,2025-06-11,INV00000920,EMP00466,USR0052,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0000922,2025-11-19,A003,Procurement,V0028,Payment,7109.02,Cheque,GBP,Rejected,2025-11-20,INV00000922,EMP00247,USR0130,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000929,2025-07-20,A045,Finance,V0500,Payment,4774.25,Direct Debit,GBP,Approved,2025-07-23,INV00000929,EMP00419,USR0103,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000933,2025-05-12,A052,Procurement,V0229,Invoice,7189.11,Card,GBP,Pending,2025-05-18,INV00000933,EMP00398,USR0181,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000936,2025-09-27,A046,Procurement,V0191,Invoice,419.69,Card,EUR,Rejected,2025-09-29,INV00000936,EMP00360,USR0024,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000937,2026-01-07,A001,Sales,V0044,Expense,9729.88,Card,EUR,Approved,2026-01-09,INV00000937,EMP00363,USR0112,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000939,2025-11-12,A049,Sales,V0368,Credit Note,6404.71,Bank Transfer,USD,Pending,2025-11-12,INV00000939,EMP00083,USR0123,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000941,2026-03-31,A052,Sales,V0292,Journal Entry,273.41,Card,GBP,Approved,2026-04-03,INV00000941,EMP00472,USR0184,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000944,2025-08-28,A041,Operations,V0274,Invoice,1183.01,Cheque,GBP,Rejected,2025-09-04,INV00000944,EMP00279,USR0015,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000947,2025-06-09,A022,Operations,V0228,Invoice,10287.67,Card,USD,Approved,2025-06-12,INV00000947,EMP00236,USR0189,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000954,2025-07-04,A039,Sales,V0096,Expense,1214.33,Cheque,GBP,Approved,2025-07-10,INV00076179,EMP00372,USR0006,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
TX0000955,2025-08-30,A076,IT,V0058,Invoice,2930.81,Direct Debit,GBP,Approved,2025-08-30,INV00000955,EMP00212,USR0043,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000957,2026-03-28,A011,Marketing,V0173,Invoice,2047.71,Bank Transfer,EUR,Approved,2025-08-22,INV00000957,EMP00210,USR0200,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0000959,2025-11-29,A029,IT,V0301,Expense,9172.31,Cheque,USD,Approved,2025-12-01,INV00000959,EMP00298,USR0061,0,0,0,0,0,0,1,Senior Manager,0,1,2,1,Medium
TX0000971,2025-08-12,A047,Finance,V0415,Invoice,12741.68,Card,GBP,Approved,2025-08-19,INV00000971,EMP00121,USR0068,0,0,0,0,0,0,0,Finance Director,0,1,1,1,Medium
TX0000972,2025-07-27,A046,Procurement,V0167,Invoice,2477.78,Cheque,GBP,Approved,2025-08-03,INV00000972,EMP00070,USR0189,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000982,2026-02-20,A022,Operations,V0292,Payment,7041.83,Bank Transfer,GBP,Approved,2026-02-20,INV00000982,EMP00433,USR0175,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0000983,2025-07-27,A059,Marketing,V0284,Expense,1744.73,Bank Transfer,GBP,Rejected,2025-08-01,INV00000983,EMP00464,USR0139,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0000985,2025-12-31,A036,Procurement,V0466,Invoice,895.84,Direct Debit,GBP,Approved,2026-01-03,INV00000985,EMP00337,USR0115,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000986,2025-10-29,A067,Sales,V0184,Invoice,317.12,Direct Debit,GBP,Approved,2025-11-01,INV00000986,EMP00018,USR0001,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0000993,2025-06-29,A030,Finance,V0263,Payment,17636.96,Bank Transfer,GBP,Approved,2025-07-03,INV00000993,EMP00117,USR0131,0,0,0,0,0,0,1,Finance Director,0,1,2,1,Medium
TX0001000,2026-02-27,A076,Operations,V0273,Invoice,5436.53,Cheque,USD,Pending,2026-02-28,INV00001000,EMP00344,USR0135,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0001003,2026-03-27,A073,Sales,V0412,Invoice,7790.12,Bank Transfer,EUR,Approved,2025-09-28,INV00001003,EMP00458,USR0122,0,0,0,0,1,0,1,Senior Manager,0,1,3,1,High
TX0001013,2026-03-28,A050,Operations,V0116,Invoice,5047.97,Direct Debit,GBP,Rejected,2026-02-18,INV00001013,EMP00328,USR0134,0,0,0,0,1,0,1,Senior Manager,0,0,2,1,Medium
TX0001016,2025-12-29,A062,Finance,V0058,Expense,1252.52,Card,EUR,Approved,2025-12-30,INV00001016,EMP00102,USR0122,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0001021,2026-01-30,A003,Finance,V0143,Invoice,342.77,Bank Transfer,EUR,Approved,2026-02-05,INV00001021,EMP00412,USR0058,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0001025,2026-02-28,A075,Procurement,V0327,Expense,417.21,Direct Debit,GBP,Pending,2026-03-07,INV00001025,EMP00304,USR0082,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0001030,2026-01-21,A035,IT,V0208,Invoice,6236.72,Bank Transfer,EUR,Pending,2026-01-25,INV00001030,EMP00150,USR0120,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0001032,2025-05-30,A036,Operations,V0206,Invoice,2891.13,Bank Transfer,USD,Rejected,2025-06-04,INV00001032,EMP00041,USR0006,0,0,0,0,0,0,1,Senior Manager,0,0,1,1,Low
TX0001037,2026-03-27,A020,Marketing,V0120,Expense,674.63,Direct Debit,EUR,Approved,2026-03-31,INV00001037,EMP00261,USR0033,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0001038,2025-11-15,A072,Procurement,V0174,Invoice,6039.83,Direct Debit,GBP,Approved,2025-11-18,INV00001038,EMP00320,USR0084,0,0,0,0,0,0,0,Senior Manager,0,1,1,1,Low
TX0001043,2025-10-30,A057,Procurement,V0030,Payment,273.76,Cheque,EUR,Pending,2025-11-05,INV00001043,EMP00337,USR0144,0,0,0,0,0,0,1,Department Manager,0,0,1,1,Low
TX0001046,2026-03-05,A058,Operations,V0451,Invoice,1918.24,Direct Debit,GBP,Rejected,2026-03-08,INV00001046,EMP00015,USR0003,0,0,0,0,0,1,0,Senior Manager,0,0,1,1,Low
